index,comments,label
133,"Chặn hết họ hàng hàng xóm bạn bè thân hữu gần xa, chỉ kết bạn khách du lịch 😆😆😆",0.0
134,Báo con 😂😂😂,0.45577094215515573
135,Thì mưa trên tp chứ ở mưa ở quê đéo đâu mà lo,0.0
136,bố mẹ vất vả phơi thuốc là mà biết viết tắt Stt = status thì cũng lạ đấy.,2.0509692396982016
137,"Thế giờ ở quê nắng vỡ mồm ra nắng cả năm đéo mưa cho lại há mồm ra, phơi cả tháng cả năm à, toàn đăng những thứ vớ vẩn , toàn thể loại thần kinh kêu có Hiếu vs zai",0.0
138,Cơn mưa của em gái ước không một chúc ảnh hưởng gì với cái nắng như đổ lửa ở quê hết á,0.0
139,Mạnh dạn đoán quê Tiên Lãng- Hải Phòng,0.9115418843103115
140,Nguyễn Văn Hà hoặc là Vĩnh Bảo,0.0
141,Nga Nguyen nói đến thuốc lào mà ở HP thì mấy ai nói Vĩnh Bảo đâu e,0.45577094215515573
142,a lào à :)). vì anh nuôi em lớn khôn,0.0
143,Ủa mưa ở thành phố thì liên quan gì đến thuốc lào của bme ở quê. Ở quê k mưa nha 😆,0.22788547107757787
144,Nghiệt ngã :))))),0.9115418843103115
145,Tỉnh đi connn,0.0
146,Mưa to mà lại vơi bớt là như nào 🙄,0.9115418843103115
147,"Thì mưa ở thành phố, nắng to ở quê... nghĩ nhiều quá",0.0
148,Ở quê nắng ở tp mưa là đc gòyy,0.0
149,Mưa ở thành phố thôi mà,0.0
150,Nhét mẹ nó vào bụng kaka,0.6836564132327336
151,Thành phố mưa còn ở quê nắng😆,0.0
152,quê với tp chả liên quan qq gì với nhau cả.,0.6836564132327336
153,Tương tác nhé Chửi Thuê,0.45577094215515573
154,Nghĩ nó chán,0.22788547107757787
155,Con với cái 😂😂,0.0
156,Ý cô gái là. Mong chỗ con mưa. Còn ở quê k mưa ấy mà😆😆😆,0.0
157,mới sáng :))),0.45577094215515573
158,"Mưa trên thành phố thôi, k ảnh hg gì :))",0.0
159,Hải Phòng k lòng vòng là zậy đó,0.6836564132327336
160,Vũ Thắm Vũ Huyền là các b à 🤣🤣🤣,0.0
161,Dung Dô ê nay em về báo hiếu chị ạ😄,1.3673128264654675
162,Vũ Thắm nghi lắm 🤣🤣🤣,0.0
163,Luyến Đỗ Thu Uyên Lena đúng không =)))),0.45577094215515573
164,"Huyền My đúng Lena rồi, ko ai khác",0.45577094215515573
165,"Huyền My 😑 khum đúng nha, cuối tuần về sấp mặt làm thuốc",0.0
166,Dương Khánh Hường chả nhẽ gạch tên khỏi gia phả,0.0
167,Tương tác nhé Chửi Thuê,0.45577094215515573
168,Con với cái... đẻ đau(),1.1394273553878895
169,Nguyen Dinh Loi phải e e còn cầu cho mưa lụt luôn ý,0.45577094215515573
170,Sai thật mà🤣🤣,0.45577094215515573
171,Còn em sai ghính,0.45577094215515573
172,Trần Ngọc Trân trân nhắn bạn\n🦧đi :)))))),0.9115418843103115
173,Hoàng Thuý Anh dmmmmmmm,0.0
174,Trần Huỳnh Minh Mẫn hay z lắmm🙂,0.0
175,Nguyễn Thị Nhựt z mà cứ bị dụ quài,0.45577094215515573
176,Trần Huỳnh Minh Mẫn,0.45577094215515573
177,Jimmy Tran... Hay ghê 😂,0.22788547107757787
178,Dương Tùng tr oi 😀,0.0
179,Quang Văn anh à :))),0.0
180,Đinh Thảo Vy chạ vậy,0.0
181,Kim Thy ck c có thế ko🤣,0.6836564132327336
182,Vũ,0.6836564132327336
183,Huyền Trân rỡn mặt,0.22788547107757787
184,Nguyễn Ngọc Phượng Vy clm =)))),1.1394273553878895
185,"sao cứ văng vẳng trong đầu ""anh sai rồi cho anh vay 500"" nhỉ",1.8230837686206234
186,Ngôn ngữ càng ngày càng âm ti địa ngục vkl,0.6836564132327336
187,chơi chữ mà sai chính tả thì im mẹ mồm vào,1.3673128264654675
188,Siêu đẹp trai à :)))),0.45577094215515573
189,nhờn vl =))),1.8230837686206234
190,😌 cái đó sai thiệt,0.0
191,Tao chịu :)),0.22788547107757787
192,Phương Anh nếu sai đẹp chiêu thì chả bao giờ phải xin lỗi cả =)) a được miễn tội,0.9115418843103115
193,Ngài =)),0.45577094215515573
194,Huy Trường =)),0.6836564132327336
195,Thắng Tony đỉnh,0.45577094215515573
196,Nguyễn Đức Cường m xin lỗi t chưa,0.9115418843103115
197,Quynhh Anhh xin lỗi mẹ,0.0
198,giỡn mặt hả,0.6836564132327336
199,Ngọc đm mày của tương lai à?,0.0
200,Đừng để chồng tao thấy,1.1394273553878895
201,chài ơi chài,1.3673128264654675
202,Thu Trang nghe chưa cưng,0.0
203,Hoang Anh chai điệp siêu hả🤣,1.1394273553878895
204,Thu Trang lui cung đi,0.45577094215515573
205,Phạm Minh Hiền sai của ny là này à,0.45577094215515573
206,Đình Duy y hệt văn của m,0.9115418843103115
207,Võ Thuấn Anh tấm nhớ em sao,0.0
208,Hờ hờ 🤡 Hoàng Tiến Đạt,0.45577094215515573
209,Hoàng Thùy Linh chứ seo 😎,0.22788547107757787
210,Thu Hường a sai rồi,0.0
211,Kiếp nạn 83. 🙈🙈🙈. Đúng là lũ rãnh rỗi. Để họ tu má ơi.,2.9625111240085134
212,Tu thời 4.0 gặp kiếp nạn cũng 4.0 🥲,0.0
213,Thiệt tình luôn Á. Hãy để cho Ông tự tại tu hành đi. Đúng là kiếp nạn của ông như ông đã nói,1.1394273553878895
214,Ẻ cũng k ngon nữa🤣🤣,0.0
215,"Một nhà Đài làm kênh thực tế từ xa cho dân xem, để thầy đc yên. Cứ như này thầy khó thở lắm 😬",0.22788547107757787
216,"một lũ kền kền, đây là kiếp nạn thầy phải vượt qua, chúc thầy vững tâm",0.9115418843103115
217,Sợ thật như kền kền luôn. Khổ thân ông MT quá,2.2788547107757795
218,Đây cũng là kiếp nạn của ông ấy,0.6836564132327336
219,Tội cho ông MT thiệt trời gặp báo thủ không,1.5951982975430454
220,Kiếp nạn nạn vượt qua khó quá,0.6836564132327336
221,"Bọn ytb mong giang hồ đấm cho thằng 1 đấm thì tai ,đi ị nó cũng Qoay",0.9115418843103115
222,Đây là hạnh đầu đà thứ 14 mà thầy đang tu,0.45577094215515573
223,1 trong những kiếp nạn mà thầy phải vượt qua 🥹,0.9115418843103115
224,Kiếp nạn thứ 82 của thầy 😂,0.45577094215515573
225,Đi ị cung ko xong .bó tay luôn y,1.3673128264654675
226,"Đến cứt còn đem ra làm content được, đến chịu",0.22788547107757787
227,Ở nhà ko đi nhưng cứ vào xem mấy cái clip của du túp bơ tóp tóp cơ đồ thì người ta sẽ đi quay thôi. Giờ đồng loạt đừng ai clip xem mấy clip này nữa 1 time đăng lên ko ai xem thì bọn họ sẽ buôn tha cho thầy thôi,0.9115418843103115
228,"Gặp thời hiện đại đúng khổ hơn trăm nghàn lần, thầy chắc cũng muốn nhanh về núi kết thúc chuyến hành trình, nghe nói bình thường ko đi bộ hành thì thầy tu trong núi ở Nha Trang. Mà sợ tụi nó còn mò đến tận nơi ấy chứ",0.45577094215515573
229,"Mák toàn giành thời gian làm khùng làm điên xong cứ mãi khổ mãi nghèo rồi đổ lỗi cho thời cuộc, rồi ăn xin online.\nĐường tăng đi thỉnh kinh cũng không gặp qua nhiều yêu quá.i như này 🙏",1.8230837686206234
230,Đi ẻ cũng gần trăm máy quay 🥲🥲,0.0
231,"Có khi nào thầy ị ra xong mấy con tubi , tiktok nó lao vào giành giật k nhỉ",1.3673128264654675
232,"Thầy làm sư mà không tự trục vong được à, để bọn nó theo ghê vậy",1.8230837686206234
233,"Đến đi ẻ cũng không yên với cái đám yêu tinh, quỷ quái này nữa. Tu cũng không yên...",1.3673128264654675
234,Đám này dô diên dữ,2.9625111240085134
235,"Đúng là thầy gặp kiếp nạn thứ 83😭😭\nNgười gì nói mãi k chịu hiểu, bám dai hơn đỉa thương thầy nói khô khan hết cổ họng vẫn như không 🤦\u200d♀️🤦\u200d♀️",2.0509692396982016
236,"Phạt hết cái đám này đi, grttcc",1.8230837686206234
237,Đây là khủng bố cmnr,2.2788547107757795
238,"Thầy cũng ĐÍA ẢI như người thường thôi mà, có ra được xá lợi đâu mà bâu vào thế. Tu cũng không yên với chúng mày",2.0509692396982016
239,hy vọng các bạn đọc trên mxd thấy bất kỳ bài đăng nào lq đến thầy thì háy rp,0.6836564132327336
240,Những người làm phiền thầy tu tập cứ nghĩ vây quanh lấy thầy hay đảnh lễ làm phiền thầy là có phước.Ko làm mà đòi có ăn.Phước là do mình tạo nên đi làm phiền làm ảnh hưởng đến người khác để mong mình có phước đó chính là cách tiêu phước lớn nhất mà ko biết.Vì chính họ nổi tham.Tham ở đây là tham mong cầu tham phước của người khác mà ko tạo ra phước. Phước là phải dữ 5 giới ko sát sinh.ko trộm căps.ko tà dâm.ko nói dối.Ko uống riệu .Cố gắng sống từ bi làm việc thiện .Bố thí cho người khác ko nhất thiết phải bố thí tiền bac. bố thí nụ cười niềm vui hay đơn giản là sự hoan hỷ vui mừng cho người khác cũng là bố thí....Riết ko biết họ có thật sự là phật tử ko hay là những con kền kền tham sân si hiện diện trên con đường đi của thầy,0.22788547107757787
241,Cảm giác đi ị có nhiều người đứng rình ăn trộm cứt k biết thế nào,2.7346256529309354
242,"Lũ này ko có nã,o",1.5951982975430454
243,lậy luôn 🥹,0.45577094215515573
244,Phạm Phương Anh e chưa xem về thầy này,0.0
245,Tuyết Anh Anh thầy này muốn tu cũng k yên vs tiktoker :))),0.6836564132327336
246,"Trông chả khác 1 lũ ""ma đói""",0.9115418843103115
247,Lọc dân trí đấy :)))),0.9115418843103115
248,kền kền 🙂 không còn lời nào để diễn tả đc lũ này,2.5067401818533575
249,Tu cũng ko yên nữa 🥹,0.9115418843103115
250,Kền kền à,1.3673128264654675
251,"mẹ bọn thần kinh, rỗi việc :( Thảo Xù",1.8230837686206234
252,Tử hoặc tù,1.3673128264654675
253,"Dừa. Phông bạt cho cố zô, tính lùa gà thì bị triều đình nắm cổ.",2.7346256529309354
254,Bốn mùa tử tù😂,0.0
255,Này thì idol vượt khó😂 giờ chuyển sang idol vượt ngục🤣,0.0
256,"Khôn đấy , tất cả đều đứng tên vk đầu cũng sỏi đét",1.5951982975430454
257,"Đỗ Ninh Triều thì sao mà sỏi, bl tưởng khôn mà chả hiểu cgi 😑",0.45577094215515573
258,"Đỗ Ninh Triều nó có đền ai đâu , đi tù do gây rối thôi",1.3673128264654675
259,Đỗ Ninh Triều chả hiểu mịe gì mà cũng phát biểu như đúng r :🤫,0.0
260,Trần Doãn Tùng thế à 😅😅,0.0
261,"Minh Đức tập chung mà trồng bưởi đi , làm ăn chân chính thôi",0.9115418843103115
262,Đỗ Ninh Triều tôi trồng bưởi chứ trồng cần sa đâu mà sợ ha ha,0.45577094215515573
263,Biển tử thì đỡ kiểu gì hả anh Phú 😂,0.45577094215515573
264,"ghét nhất những thành phần lúc nó lm ăn dc thì hô gào khen các kiểu là a ơi a giỏi thế cho e theo a vs .bây giờ bị tóm cái ,thì lại im re",1.8230837686206234
265,Đâu phải đại học dẫn đến con đường thành công. Nhưng con đường thành công này hơi ngắn 😀,0.45577094215515573
266,Khoản 2 là 2-5 năm qf,1.1394273553878895
267,Cho ô anh chuyên đi ăn trực bốc biển thì chả dính biến là đúng r,1.1394273553878895
268,Thành Tuân để phế lu bốc thì đúng ăn c luôn còn gì 😂😂😂,0.9115418843103115
269,Tài giỏi quá cũng khổ 🥴,0.22788547107757787
270,Đô Đồ Độc tài giỏi gì b,0.6836564132327336
271,Đô Đồ Độc tài buôn bán hàng giả và tài mõm ak😂,1.1394273553878895
272,"Lê Vinh Thọ em xem hàng giả mà nó cứ thương hiệu ,tại nó là người nổi tiếng thi nó mới bị như vậy thôi hiểu ko",2.7346256529309354
273,Đô Đồ Độc ukm nếu nó im im làm ăn thì mình nghĩ cũng ok đấy nhưng cái tật lên mạng khoe khoang thì CA họ để ý là phải rồi,2.2788547107757795
274,Lê Vinh Thọ kiểu no phai thế không khoe lai ko có người theo dõi 🤣,1.3673128264654675
275,Đô Đồ Độc truy nguồn gốc xuất xứ nguyên vật liệu thì ăn máu lol đấy mà tài giỏi.,1.3673128264654675
276,"Bốc biển tặng cả lắc, ông a quý hoá quá 🤣",2.5067401818533575
277,Cho quả kính sệu cả mặt. Hehe,0.45577094215515573
278,tứ tử thì ăn ngay sấp đôi,0.45577094215515573
279,Xin quả vía phú Lê uy tín thật vào thẳng trại giam 😍😍,0.45577094215515573
280,44444 k thấy đẹp,0.0
281,Vía các con vợ nặng nặng . Mất vía mấy năm,0.0
282,Khoản 2 từ 2đến 7 nhưng mà sao lại khám xét nhà . Quá đen cho thằng em 🤧🤧🤧,0.9115418843103115
283,"Bị khoản 2 và điều trả thêm về việc kinh doanh hàng nhái, hàng trốn thuế. Quả này mút mùa vải đi chăn lợn, làm gạch.",1.8230837686206234
284,Thằng này tội gì vậy. Ai khai sáng cho t vs,1.5951982975430454
285,"Lê Dương Bảo khởi tố vì gây rồi trật tự công cộng, đoàn xe dâu dừng trên cao tốc chụp ảnh. Tìm kiếm Hải idol là thấy e nhé",0.6836564132327336
286,Thu Nguyễn dạ vâg a zai. A vẫn khoẻ chứ ạ 🥰,0.22788547107757787
287,"Lê Dương Bảo tks em, a vẫn tươi tốt lắm. Mọi thứ vẫn ok. Sáng dậy vẫn chào cờ 🤭",0.0
288,Thu Nguyễn quá tuyệt vời 🤩,0.22788547107757787
289,Lê Dương Bảo dừng 4 xe sang giữa đường chụp ảnh cưới.bị khởi tố hình sự.nhưng chắc nhẹ hều thôi,0.9115418843103115
290,Lê Dương Bảo cộng sản dọa tý thôi :))),2.0509692396982016
291,Bánh Chả Lá Chanh khám xét nhà nữa thì hiểu là công an nó đang cần cái cớ bắt để khám xét,1.3673128264654675
292,Số ngũ quỷ tử này nặng lắmm . Thấy mấy ông đi tò rồi,2.9625111240085134
293,4 lần thoát chết.\n4 lần đau!\n4 lần đưa nhau vào cửa tử.\n4 phương ae cùng đến tiễn!\n4 năm trại giam tiếp đón e:))),1.1394273553878895
294,444-Từ Từ Tù =))),1.8230837686206234
295,"Lại vụ gì vậy ae, ông nào đi tù vậy",2.2788547107757795
296,May mình kịp vào bờ 😌😌,0.0
297,Bể bơi la khê 🙃🙃🙃🙃🙃,0.45577094215515573
298,Ước 1 lần được lội nước Văn Khê Ngọc Mai,1.3673128264654675
299,CaoQuý Hoàng đơn giản 🌝,0.0
300,CaoQuý Hoàng nói phải làm ngồi đấy mà ước. Ước cc,0.0
301,1 thanh niên cũng vừa được bơi qua đây xong 😒,1.3673128264654675
302,Nguyễn Thúy Hiền Gấm Gấu kỉ niệm khó quên ạ🥺,0.45577094215515573
303,Thu Thao chỉ sợ chết máy,0.9115418843103115
304,Thu Thao sợ hãi luôn. K mở mắt được mà nhìn ker,0.45577094215515573
305,Gấm Gấu lần đầu trải nghiệm cảm giác mưa tạt ko nhìn nổi xong sấm chớp thì cứ đùng đùng c ạ😢,1.5951982975430454
306,Nguyễn Thúy Hiền nước ngập quá trừi,1.3673128264654675
307,Đường 103 nhà mình nè Nguyễn Hoàng PhongĐỗ Công Đức,0.0
308,"Mã Hoàng Huệ Chi ô, e mình mua oto rồi à 😎",0.45577094215515573
309,Mã Hoàng Huệ Chi thế m bơi về đến nhà chưa,1.3673128264654675
